Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
23114.0465109,220292.8125,227673.453125,690918.9375,317837.4375,-709101.0,338222.21875,235706.84375,-708336.5625,-0.02685546875,0.893798828125,-0.13720703125,-42.816158294677734,-6.256103038787842,-1.7700194120407104,66.66667175292969,1403726.0,1.0
23114.0465263,219971.21875,227224.984375,690426.9375,317393.4375,-709123.0625,337799.53125,235234.15625,-708358.8125,-0.025390625,0.847412109375,-0.1318359375,-41.839595794677734,-6.134032726287842,-1.9531248807907104,66.66667175292969,1403727.0,1.0
23114.0489864,220122.578125,227171.515625,690315.0625,317339.71875,-709117.1875,337628.9375,235089.125,-708353.25,-0.025634765625,0.80029296875,-0.129150390625,-40.069576263427734,-6.011962413787842,-2.380370855331421,66.66667175292969,1403728.0,1.0
23114.0489965,220089.59375,227083.625,690143.5,317216.59375,-709115.5625,337474.53125,234935.171875,-708351.5,-0.028076171875,0.76416015625,-0.12646484375,-37.567134857177734,-5.828856945037842,-2.746581792831421,66.66667175292969,1403729.0,1.0
23114.0509287,219971.84375,227008.53125,689937.5,317050.84375,-709118.1875,337389.59375,234834.046875,-708353.8125,-0.025390625,0.740966796875,-0.127197265625,-34.576412200927734,-5.645751476287842,-3.265380620956421,66.66667175292969,1403730.0,1.0
23114.0584439,219600.984375,226673.078125,689446.5625,316607.65625,-709128.25,337066.1875,234464.796875,-708364.1875,-0.024658203125,0.7294921875,-0.121826171875,-31.066892623901367,-5.493163585662842,-3.692626714706421,66.66667175292969,1403731.0,1.0
23114.0608938,219333.125,226226.671875,688830.375,316058.5,-709130.6875,336537.09375,233935.609375,-708366.9375,-0.021240234375,0.728515625,-0.11572265625,-27.557371139526367,-5.279540538787842,-3.997802495956421,66.66667175292969,1403732.0,1.0
23114.0640139,219512.015625,226156.921875,688606.6875,315909.1875,-709130.0625,336264.5,233746.859375,-708366.0,-0.017578125,0.73046875,-0.111083984375,-24.261472702026367,-5.065917491912842,-4.364013195037842,66.66667175292969,1403733.0,1.0
23114.0640276,219500.046875,226042.21875,688339.6875,315711.25,-709138.8125,336021.84375,233568.671875,-708374.5625,-0.01513671875,0.738525390625,-0.1064453125,-20.904539108276367,-4.913329601287842,-4.608153820037842,66.66667175292969,1403734.0,1.0
23114.0684344,219457.125,225992.0625,688117.0625,315547.0,-709135.6875,335920.90625,233508.6875,-708371.875,-0.011474609375,0.747802734375,-0.101318359375,-17.578123092651367,-4.547118663787842,-4.821776866912842,66.66667175292969,1403735.0,1.0
23114.0739894,219175.9375,225694.609375,687631.875,315125.71875,-709141.5625,335598.5,233195.9375,-708377.875,-0.008056640625,0.7578125,-0.105712890625,-14.526366233825684,-4.089354991912842,-4.913329601287842,66.66667175292969,1403736.0,1.0
23114.0740011,218960.734375,225292.8125,687023.4375,314600.28125,-709152.0625,335068.84375,232716.453125,-708388.4375,-0.005126953125,0.766845703125,-0.104248046875,-11.718749046325684,-3.631591558456421,-5.096435070037842,66.66667175292969,1403737.0,1.0
23114.0796792,219201.6875,225281.71875,686828.375,314498.71875,-709147.0625,334816.4375,232593.78125,-708382.9375,-0.00439453125,0.77685546875,-0.102294921875,-9.033202171325684,-3.173827886581421,-5.157470226287842,66.66667175292969,1403738.0,1.0
23114.0897102,219293.421875,225290.9375,686651.4375,314403.59375,-709143.75,334646.40625,232529.953125,-708379.3125,-0.006591796875,0.785888671875,-0.10302734375,-6.378173351287842,-2.685546636581421,-5.157470226287842,66.66667175292969,1403739.0,1.0
23114.0921729,219294.578125,225324.109375,686493.1875,314313.28125,-709142.0,334596.15625,232557.9375,-708378.3125,-0.0078125,0.79638671875,-0.102783203125,-3.936767339706421,-2.075195074081421,-4.974364757537842,66.66667175292969,1403740.0,1.0
23114.0996622,219055.953125,225104.34375,686069.1875,313962.09375,-709142.5625,334323.46875,232329.140625,-708379.0,-0.005859375,0.8095703125,-0.1044921875,-1.5563963651657104,-1.4953612089157104,-4.974364757537842,66.66667175292969,1403741.0,1.0
23114.0996763,218917.203125,224807.859375,685548.0,313538.84375,-709139.625,333872.5,231959.796875,-708375.375,-0.0048828125,0.82373046875,-0.103759765625,0.4882812201976776,-1.0070799589157104,-4.882812023162842,66.66667175292969,1403742.0,1.0
23114.0996802,219204.015625,224886.640625,685422.8125,313517.03125,-709135.25,333677.9375,231926.265625,-708371.0,-0.00390625,0.83935546875,-0.105224609375,2.166747808456421,-0.3662109076976776,-4.730224132537842,66.66667175292969,1403743.0,1.0
23114.1021764,219301.734375,224935.0,685271.375,313451.40625,-709141.375,333519.6875,231901.234375,-708377.125,-0.002197265625,0.8544921875,-0.10595703125,3.662109136581421,0.2441406100988388,-4.455565929412842,66.66667175292969,1403744.0,1.0
23114.1096723,219349.390625,225039.609375,685161.1875,313411.78125,-709129.625,333503.15625,231989.65625,-708365.25,-0.0009765625,0.86865234375,-0.107666015625,4.821776866912842,0.9765624403953552,-4.211425304412842,66.66667175292969,1403745.0,1.0
23114.1146757,219136.421875,224890.5625,684790.0625,313117.65625,-709126.5625,333271.3125,231824.171875,-708361.75,-0.000732421875,0.880126953125,-0.106201171875,5.767821788787842,1.7700194120407104,-4.180907726287842,66.66667175292969,1403746.0,1.0
23114.1196994,218999.625,224632.71875,684293.5,312724.4375,-709135.3125,332836.8125,231492.375,-708369.8125,-0.0029296875,0.8916015625,-0.107666015625,6.683349132537842,2.471923589706421,-4.241942882537842,66.66667175292969,1403747.0,1.0
23114.1247336,219272.6875,224711.21875,684166.0,312689.03125,-709140.75,332620.4375,231457.59375,-708375.4375,-0.003662109375,0.8994140625,-0.1123046875,7.171630382537842,3.204345464706421,-4.058837413787842,66.66667175292969,1403748.0,1.0
23114.1297043,219389.984375,224797.578125,684066.125,312659.0,-709129.875,332495.1875,231480.125,-708364.625,-0.00634765625,0.90673828125,-0.11328125,7.598876476287842,3.814697027206421,-4.058837413787842,66.66667175292969,1403749.0,1.0
23114.1327614,219378.0,224855.703125,683927.3125,312563.15625,-709133.1875,332424.71875,231525.1875,-708367.375,-0.00732421875,0.91064453125,-0.116455078125,8.056639671325684,4.333495616912842,-4.119872570037842,66.66667175292969,1403750.0,1.0
23114.1327717,219147.421875,224686.71875,683572.1875,312237.4375,-709140.75,332161.78125,231342.359375,-708375.25,-0.008056640625,0.91650390625,-0.120849609375,8.453368186950684,4.730224132537842,-4.364013195037842,66.66667175292969,1403751.0,1.0
23114.1346792,219007.5,224424.21875,683134.6875,311824.5625,-709146.25,331714.21875,231010.03125,-708380.8125,-0.009033203125,0.922119140625,-0.12939453125,8.850096702575684,5.065917491912842,-4.455565929412842,66.66667175292969,1403752.0,1.0
23114.1397347,219311.125,224542.59375,683168.6875,311820.625,-709139.25,331536.375,231023.53125,-708373.8125,-0.0107421875,0.9296875,-0.139404296875,9.368895530700684,5.432128429412842,-4.638671398162842,66.66667175292969,1403753.0,1.0
23114.1421763,219440.40625,224648.984375,683171.8125,311800.3125,-709139.6875,331426.5,231070.640625,-708374.3125,-0.012939453125,0.939453125,-0.148193359375,9.826659202575684,5.523681163787842,-5.035399913787842,66.66667175292969,1403754.0,1.0
23114.1452661,219511.390625,224803.484375,683197.125,311795.9375,-709128.0625,331453.40625,231220.9375,-708362.3125,-0.011962890625,0.951904296875,-0.15869140625,10.345458030700684,5.737304210662842,-5.554198741912842,66.66667175292969,1403755.0,1.0
23114.1452767,219315.5,224692.359375,683022.6875,311536.3125,-709129.625,331266.625,231120.453125,-708364.0,-0.017822265625,0.964599609375,-0.1611328125,10.742186546325684,5.767821788787842,-6.103515148162842,66.66667175292969,1403756.0,1.0
23114.1471687,219224.9375,224511.578125,682742.8125,311217.21875,-709133.6875,330917.5,230889.953125,-708368.75,-0.018310546875,0.975341796875,-0.165283203125,11.169432640075684,5.554198741912842,-6.835937023162842,66.66667175292969,1403757.0,1.0
23114.1521787,219570.5,224714.25,682903.5625,311312.34375,-709123.625,330846.78125,231005.203125,-708358.1875,-0.01953125,0.985595703125,-0.16845703125,11.383055686950684,5.584716320037842,-7.507323741912842,66.66667175292969,1403758.0,1.0
23114.1577798,219734.015625,224893.421875,683036.8125,311392.71875,-709123.625,330845.0,231156.65625,-708358.0,-0.020751953125,0.99072265625,-0.173583984375,11.230467796325684,5.584716320037842,-8.209227561950684,66.66667175292969,1403759.0,1.0
23114.1577927,219814.125,225098.703125,683172.4375,311478.625,-709114.125,330969.28125,231401.1875,-708348.875,-0.0244140625,0.990966796875,-0.176025390625,11.230467796325684,5.371093273162842,-9.063719749450684,66.66667175292969,1403760.0,1.0
23114.1596446,219628.78125,225035.40625,683061.5625,311301.96875,-709126.5,330874.78125,231381.15625,-708361.0,-0.0263671875,0.987548828125,-0.1767578125,11.138915061950684,5.279540538787842,-9.918211936950684,66.66667175292969,1403761.0,1.0
23114.1646803,219541.34375,224887.4375,682842.625,311056.625,-709136.375,330613.34375,231217.984375,-708370.875,-0.030029296875,0.988525390625,-0.1796875,11.260985374450684,4.974364757537842,-11.047362327575684,66.66667175292969,1403762.0,1.0
23114.1697167,219909.890625,225139.390625,683103.125,311246.09375,-709117.1875,330642.9375,231415.9375,-708351.3125,-0.032958984375,0.9931640625,-0.180419921875,11.260985374450684,4.699706554412842,-12.145995140075684,66.66667175292969,1403763.0,1.0
23114.1721987,220100.671875,225395.53125,683321.3125,311430.0,-709111.875,330752.28125,231657.15625,-708346.5,-0.033203125,1.0009765625,-0.17919921875,10.986327171325684,4.272460460662842,-13.183592796325684,66.66667175292969,1403764.0,1.0
23114.1747,220212.96875,225679.671875,683551.4375,311633.75,-709113.75,330998.0625,231998.421875,-708348.125,-0.03125,1.00830078125,-0.1806640625,10.772704124450684,4.089354991912842,-14.099120140075684,66.66667175292969,1403765.0,1.0
23114.177751,220082.890625,225724.734375,683567.25,311606.5,-709113.625,331054.375,232100.96875,-708347.5625,-0.0322265625,1.01611328125,-0.181640625,10.345458030700684,3.784179449081421,-14.984129905700684,66.66667175292969,1403766.0,1.0
23114.1777626,220014.046875,225650.171875,683454.5,311490.625,-709118.875,330923.9375,232043.84375,-708352.8125,-0.030517578125,1.0234375,-0.182861328125,9.826659202575684,3.540038824081421,-15.716551780700684,66.66667175292969,1403767.0,1.0
23114.1796971,220378.28125,225946.46875,683783.875,311784.40625,-709115.125,331060.375,232319.125,-708348.875,-0.02783203125,1.03515625,-0.183837890625,9.277342796325684,3.417968511581421,-16.296384811401367,66.66667175292969,1403768.0,1.0
23114.1821734,220579.453125,226242.9375,684078.75,312079.90625,-709115.9375,331280.0625,232638.21875,-708349.6875,-0.024658203125,1.05419921875,-0.178466796875,8.392333030700684,3.295898199081421,-16.693113327026367,66.66667175292969,1403769.0,1.0
23114.1870395,220702.390625,226578.84375,684383.6875,312405.0625,-709096.0625,331642.59375,233059.328125,-708329.875,-0.02099609375,1.0693359375,-0.1796875,7.476806163787842,3.173827886581421,-16.906736373901367,66.66667175292969,1403770.0,1.0
23114.1934335,220548.15625,226618.53125,684387.0,312454.96875,-709100.375,331764.71875,233195.5,-708334.125,-0.017822265625,1.07763671875,-0.18310546875,6.347655773162842,3.143310308456421,-16.815183639526367,66.66667175292969,1403771.0,1.0
23114.1959311,220460.8125,226536.640625,684255.3125,312396.3125,-709105.3125,331682.28125,233148.734375,-708339.0625,-0.013916015625,1.084228515625,-0.181884765625,5.279540538787842,3.204345464706421,-16.662595748901367,66.66667175292969,1403772.0,1.0
23114.1984489,220796.625,226812.90625,684536.125,312729.1875,-709098.5625,331858.4375,233419.015625,-708332.25,-0.016357421875,1.085693359375,-0.179443359375,3.967284917831421,3.265380620956421,-16.387937545776367,66.66667175292969,1403773.0,1.0
23114.2034464,220981.78125,227091.5,684825.375,313072.9375,-709103.3125,332124.21875,233743.015625,-708337.0,-0.01123046875,1.083251953125,-0.17626953125,2.716064214706421,3.448486089706421,-16.296384811401367,66.66667175292969,1403774.0,1.0
23114.2134286,221070.65625,227368.484375,685127.25,313415.375,-709094.375,332506.25,234142.046875,-708328.625,-0.009521484375,1.075439453125,-0.174072265625,1.4953612089157104,3.662109136581421,-15.991209983825684,66.66667175292969,1403775.0,1.0
23114.2159909,220879.59375,227352.5625,685136.6875,313466.15625,-709097.5625,332639.84375,234243.875,-708331.9375,-0.00927734375,1.067626953125,-0.172607421875,0.3967284858226776,3.967284917831421,-15.808104515075684,66.66667175292969,1403776.0,1.0
23114.2184388,220761.84375,227233.921875,685022.0625,313410.0,-709104.75,332567.15625,234167.4375,-708339.25,-0.009765625,1.06103515625,-0.173583984375,-0.3967284858226776,4.302978038787842,-15.563963890075684,66.66667175292969,1403777.0,1.0
23114.2333657,221088.984375,227500.890625,685321.125,313766.65625,-709091.125,332769.5625,234431.359375,-708326.25,-0.01171875,1.058837890625,-0.1708984375,-0.9460448622703552,4.699706554412842,-15.441893577575684,66.66667175292969,1403778.0,1.0
23114.2333807,221241.953125,227751.859375,685609.75,314101.03125,-709079.0,333036.90625,234722.75,-708314.0,-0.013427734375,1.06103515625,-0.169189453125,-1.6174315214157104,4.974364757537842,-15.319823265075684,66.66667175292969,1403779.0,1.0
23114.2333845,221293.71875,228000.59375,685891.125,314412.71875,-709074.6875,333399.71875,235076.171875,-708309.5625,-0.016357421875,1.058837890625,-0.1669921875,-2.288818120956421,5.218505382537842,-15.319823265075684,66.66667175292969,1403780.0,1.0
23114.2359274,221080.046875,227971.984375,685906.5,314455.34375,-709080.9375,333534.90625,235155.65625,-708315.75,-0.01806640625,1.05517578125,-0.16796875,-2.838134527206421,5.493163585662842,-15.472411155700684,66.66667175292969,1403781.0,1.0
23114.241536,220937.890625,227816.5,685776.6875,314375.34375,-709090.0,333449.59375,235041.03125,-708324.5,-0.021240234375,1.05078125,-0.163818359375,-3.356933355331421,5.706786632537842,-15.777586936950684,66.66667175292969,1403782.0,1.0
23114.2415506,221197.4375,227990.21875,686002.3125,314655.34375,-709094.75,333587.90625,235217.34375,-708329.6875,-0.0234375,1.04150390625,-0.16455078125,-3.845214605331421,5.798339366912842,-16.113279342651367,66.66667175292969,1403783.0,1.0
23114.2459606,221294.34375,228151.15625,686225.3125,314912.125,-709093.125,333791.5,235420.5625,-708328.25,-0.026123046875,1.036376953125,-0.164306640625,-4.058837413787842,6.011962413787842,-16.510007858276367,66.66667175292969,1403784.0,1.0
23114.2534717,221305.96875,228326.75,686454.125,315157.03125,-709079.375,334100.40625,235692.453125,-708314.375,-0.02880859375,1.032470703125,-0.16357421875,-4.333495616912842,6.134032726287842,-16.906736373901367,66.66667175292969,1403785.0,1.0
23114.2621055,221040.53125,228201.84375,686377.5,315105.625,-709084.25,334150.0,235662.953125,-708319.375,-0.03125,1.02783203125,-0.1630859375,-4.455565929412842,6.225585460662842,-17.486570358276367,66.66667175292969,1403786.0,1.0
23114.2621179,220837.390625,227944.265625,686146.125,314923.40625,-709097.9375,333970.46875,235436.84375,-708333.1875,-0.0302734375,1.021240234375,-0.161865234375,-4.516601085662842,6.378173351287842,-18.005369186401367,66.66667175292969,1403787.0,1.0
23114.2621216,221058.578125,228034.828125,686279.125,315106.59375,-709099.1875,334021.28125,235510.328125,-708334.125,-0.0322265625,1.017333984375,-0.162353515625,-4.486083507537842,6.469726085662842,-18.646238327026367,66.66667175292969,1403788.0,1.0
23114.2678264,221133.5,228133.09375,686425.3125,315288.09375,-709086.6875,334154.3125,235631.203125,-708321.8125,-0.030517578125,1.010498046875,-0.1611328125,-4.425048351287842,6.591796398162842,-19.256589889526367,66.66667175292969,1403789.0,1.0
23114.2678407,221116.703125,228232.15625,686555.5625,315433.71875,-709086.6875,334368.34375,235802.78125,-708321.5625,-0.030029296875,1.006103515625,-0.16259765625,-4.333495616912842,6.774901866912842,-19.866941452026367,66.66667175292969,1403790.0,1.0
23114.2721989,220812.265625,228024.109375,686366.9375,315269.40625,-709108.4375,334311.75,235668.671875,-708343.4375,-0.029541015625,1.0009765625,-0.160400390625,-3.997802495956421,6.896972179412842,-20.324705123901367,66.66667175292969,1403791.0,1.0
23114.2871123,220646.6875,227777.78125,686112.5625,315065.8125,-709110.0,334118.1875,235424.765625,-708345.6875,-0.030517578125,0.995361328125,-0.16162109375,-3.723144292831421,7.110595226287842,-20.904539108276367,66.66667175292969,1403792.0,1.0
23114.2871263,220886.203125,227866.296875,686219.125,315223.90625,-709098.75,334146.15625,235477.515625,-708334.125,-0.03076171875,0.9892578125,-0.16064453125,-3.265380620956421,7.507323741912842,-21.301267623901367,66.66667175292969,1403793.0,1.0
23114.2871299,220944.234375,227923.875,686289.1875,315331.53125,-709099.9375,334203.46875,235533.125,-708335.25,-0.034423828125,0.983642578125,-0.16064453125,-2.960204839706421,7.873534679412842,-21.881101608276367,66.66667175292969,1403794.0,1.0
23114.2895469,220958.890625,228054.6875,686426.8125,315488.0,-709090.5,334426.8125,235720.4375,-708325.8125,-0.033203125,0.9765625,-0.162109375,-2.563476324081421,8.239745140075684,-22.369382858276367,66.66667175292969,1403795.0,1.0
23114.2996798,220701.84375,227893.296875,686266.875,315350.75,-709095.6875,334395.15625,235615.828125,-708331.0,-0.03076171875,0.97119140625,-0.163330078125,-1.9836424589157104,8.666991233825684,-22.613523483276367,66.66667175292969,1403796.0,1.0
23114.3046843,220540.5625,227638.046875,685998.25,315126.09375,-709097.5625,334176.3125,235357.71875,-708333.25,-0.031982421875,0.964599609375,-0.163330078125,-1.4648436307907104,8.972167015075684,-22.766111373901367,66.66667175292969,1403797.0,1.0
23114.3071715,220836.9375,227786.90625,686146.9375,315323.5,-709086.0,334243.4375,235456.6875,-708321.1875,-0.029541015625,0.96240234375,-0.162109375,-0.7324218153953552,9.399413108825684,-22.827146530151367,66.66667175292969,1403798.0,1.0
23114.3121781,220955.3125,227918.15625,686284.625,315500.0625,-709088.125,334365.03125,235583.46875,-708323.125,-0.027099609375,0.96044921875,-0.16064453125,-0.0610351525247097,9.765624046325684,-22.583005905151367,66.66667175292969,1403799.0,1.0
23114.3172354,220984.375,228063.359375,686435.875,315673.15625,-709082.1875,334596.34375,235786.78125,-708317.0625,-0.029296875,0.96240234375,-0.160888671875,0.5493163466453552,10.284422874450684,-22.125242233276367,66.66667175292969,1403800.0,1.0
23114.3197063,220762.296875,227953.296875,686326.6875,315589.3125,-709081.4375,334611.71875,235732.140625,-708316.1875,-0.02880859375,0.964599609375,-0.1572265625,1.1291502714157104,10.925292015075684,-21.697996139526367,66.66667175292969,1403801.0,1.0
23114.3221958,220625.234375,227743.28125,686108.1875,315417.90625,-709093.75,334441.125,235522.671875,-708328.5,-0.03125,0.97119140625,-0.15673828125,1.6174315214157104,11.505125999450684,-21.026609420776367,66.66667175292969,1403802.0,1.0
23114.3246625,220944.046875,227934.421875,686311.5,315670.9375,-709083.125,334555.375,235668.671875,-708318.4375,-0.032470703125,0.978515625,-0.15185546875,2.014159917831421,12.054442405700684,-20.202634811401367,66.66667175292969,1403803.0,1.0
23114.3278153,221097.921875,228118.703125,686523.75,315918.59375,-709082.0625,334742.34375,235855.0,-708317.1875,-0.0341796875,0.984619140625,-0.15380859375,2.258300542831421,12.542723655700684,-19.287107467651367,66.66667175292969,1403804.0,1.0
23114.3278268,221120.1875,228271.671875,686702.1875,316114.125,-709089.75,334992.59375,236071.0,-708324.5625,-0.036865234375,0.98583984375,-0.150634765625,2.441406011581421,13.061522483825684,-18.371580123901367,66.66667175292969,1403805.0,1.0
23114.3296717,220890.40625,228158.390625,686609.3125,316043.59375,-709094.3125,335013.6875,236021.109375,-708329.0625,-0.038818359375,0.9853515625,-0.148193359375,2.563476324081421,13.580321311950684,-17.456052780151367,66.66667175292969,1403806.0,1.0
23114.3321654,220741.28125,227945.609375,686406.375,315887.46875,-709097.6875,334848.8125,235813.859375,-708332.1875,-0.040771484375,0.985107421875,-0.146728515625,2.807616949081421,14.099120140075684,-16.418455123901367,66.66667175292969,1403807.0,1.0
23114.3371962,221020.234375,228101.171875,686591.25,316120.90625,-709092.25,334933.125,235927.59375,-708327.1875,-0.045166015625,0.984130859375,-0.142333984375,3.021239995956421,14.587401390075684,-15.380858421325684,66.66667175292969,1403808.0,1.0
23114.3472412,221147.640625,228262.546875,686786.5,316350.4375,-709080.9375,335090.9375,236086.734375,-708316.0,-0.049072265625,0.989013671875,-0.140380859375,3.173827886581421,15.136717796325684,-14.556883811950684,66.66667175292969,1403809.0,1.0
23114.3496744,221194.296875,228451.109375,687012.75,316590.125,-709066.8125,335377.9375,236337.34375,-708301.6875,-0.05419921875,0.9951171875,-0.137451171875,3.387450933456421,15.563963890075684,-13.916014671325684,66.66667175292969,1403810.0,1.0
23114.3521884,220941.546875,228312.703125,686905.875,316504.65625,-709086.5,335380.34375,236265.640625,-708321.0625,-0.0576171875,1.002197265625,-0.1328125,3.540038824081421,15.899657249450684,-13.366698265075684,66.66667175292969,1403811.0,1.0
23114.3546764,220777.21875,228077.390625,686677.875,316324.5,-709095.8125,335186.25,236031.84375,-708330.375,-0.062744140625,1.01318359375,-0.131591796875,3.540038824081421,16.265867233276367,-12.969969749450684,66.66667175292969,1403812.0,1.0
23114.3572078,221051.15625,228221.6875,686847.75,316547.21875,-709086.6875,335257.3125,236131.96875,-708321.8125,-0.063232421875,1.025146484375,-0.125244140625,3.173827886581421,16.510007858276367,-12.603758811950684,66.66667175292969,1403813.0,1.0
23114.3646906,221151.484375,228344.453125,687008.375,316736.9375,-709078.4375,335378.46875,236251.875,-708313.5,-0.063232421875,1.03369140625,-0.1259765625,2.777099370956421,16.754148483276367,-12.512206077575684,66.66667175292969,1403814.0,1.0
23114.3671959,221159.171875,228468.453125,687166.5,316900.46875,-709070.75,335590.34375,236430.5,-708305.875,-0.061767578125,1.039306640625,-0.1220703125,2.258300542831421,16.937253952026367,-12.329100608825684,66.66667175292969,1403815.0,1.0
23114.3696472,220880.75,228284.90625,687007.375,316763.40625,-709088.5625,335537.78125,236307.21875,-708323.75,-0.05908203125,1.045166015625,-0.12255859375,1.6174315214157104,17.242429733276367,-12.237547874450684,66.66667175292969,1403816.0,1.0
23114.3721725,220693.53125,228018.828125,686739.875,316544.09375,-709102.5,335305.25,236035.140625,-708337.875,-0.056884765625,1.048095703125,-0.124267578125,0.9155272841453552,17.456052780151367,-12.298583030700684,66.66667175292969,1403817.0,1.0
23114.3746933,220966.765625,228151.328125,686890.0625,316742.03125,-709098.75,335355.40625,236113.828125,-708333.9375,-0.054931640625,1.048828125,-0.126220703125,0.2441406100988388,17.669675827026367,-12.390135765075684,66.66667175292969,1403818.0,1.0
23114.3777774,221062.96875,228253.96875,687030.3125,316916.8125,-709093.3125,335461.625,236217.53125,-708328.25,-0.05029296875,1.045166015625,-0.126953125,-0.5493163466453552,17.944334030151367,-12.390135765075684,66.66667175292969,1403819.0,1.0
23114.3777873,221051.25,228348.46875,687148.25,317050.75,-709091.625,335644.0,236362.828125,-708326.25,-0.044921875,1.04052734375,-0.127197265625,-1.2817381620407104,18.188474655151367,-12.451170921325684,66.66667175292969,1403820.0,1.0
23114.3796641,220784.28125,228175.203125,686989.5625,316914.21875,-709098.75,335597.4375,236243.015625,-708333.625,-0.039306640625,1.034912109375,-0.129150390625,-1.9531248807907104,18.615720748901367,-12.329100608825684,66.66667175292969,1403821.0,1.0
23114.384704,220610.296875,227913.0625,686723.4375,316695.53125,-709101.875,335371.5,235974.625,-708336.75,-0.032470703125,1.02490234375,-0.13427734375,-2.380370855331421,19.104001998901367,-12.023924827575684,66.66667175292969,1403822.0,1.0
23114.3883832,220878.078125,228026.78125,686846.0,316867.09375,-709101.625,335400.8125,236033.890625,-708336.3125,-0.02880859375,1.013916015625,-0.138671875,-2.807616949081421,19.500730514526367,-11.810301780700684,66.66667175292969,1403823.0,1.0
23114.3883949,220973.203125,228128.359375,686963.9375,317020.4375,-709099.5625,335489.78125,236124.203125,-708334.3125,-0.0244140625,1.004638671875,-0.141357421875,-3.051757574081421,20.019529342651367,-11.505125999450684,66.66667175292969,1403824.0,1.0
23114.3883985,220969.171875,228232.328125,687075.0625,317148.5625,-709093.75,335669.125,236273.78125,-708329.0625,-0.023193359375,0.9951171875,-0.144287109375,-3.234863042831421,20.568845748901367,-11.108397483825684,66.66667175292969,1403825.0,1.0
23114.3938587,220712.578125,228068.359375,686912.875,317011.59375,-709097.6875,335623.8125,236161.21875,-708332.875,-0.019287109375,0.9853515625,-0.146728515625,-2.990722417831421,21.179197311401367,-10.742186546325684,66.66667175292969,1403826.0,1.0
23114.3938708,220529.46875,227793.4375,686614.6875,316766.34375,-709096.3125,335372.21875,235876.984375,-708331.8125,-0.018798828125,0.975830078125,-0.149658203125,-2.685546636581421,21.728513717651367,-10.284422874450684,66.66667175292969,1403827.0,1.0
23114.4034294,220798.859375,227912.53125,686730.3125,316933.09375,-709090.25,335396.0625,235939.03125,-708325.5625,-0.019775390625,0.966064453125,-0.15185546875,-2.380370855331421,22.399900436401367,-9.948729515075684,66.66667175292969,1403828.0,1.0
23114.4059347,220908.921875,228027.6875,686848.0625,317089.90625,-709086.5,335487.09375,236037.296875,-708321.625,-0.023193359375,0.955322265625,-0.157958984375,-1.8310545682907104,23.010251998901367,-9.460448265075684,66.66667175292969,1403829.0,1.0
23114.4109322,220929.84375,228154.453125,686973.9375,317238.9375,-709085.375,335685.65625,236209.140625,-708320.625,-0.024658203125,0.9462890625,-0.160400390625,-1.1291502714157104,23.590085983276367,-8.972167015075684,66.66667175292969,1403830.0,1.0
23114.4146768,220677.359375,227990.578125,686806.9375,317097.59375,-709098.75,335636.125,236097.109375,-708333.875,-0.026611328125,0.938720703125,-0.16552734375,-0.2136230319738388,24.047849655151367,-8.483885765075684,66.66667175292969,1403831.0,1.0
23114.4146902,220513.109375,227734.6875,686527.0625,316868.4375,-709107.5,335399.75,235833.984375,-708342.5625,-0.033447265625,0.93408203125,-0.16845703125,0.7934569716453552,24.414060592651367,-7.995604991912842,66.66667175292969,1403832.0,1.0
23114.4146938,220799.03125,227869.421875,686657.125,317050.03125,-709099.375,335433.8125,235914.453125,-708334.625,-0.036865234375,0.936767578125,-0.171630859375,1.8310545682907104,24.688718795776367,-7.720946788787842,66.66667175292969,1403833.0,1.0
23114.4196752,220926.078125,228001.125,686797.5,317225.09375,-709087.0625,335538.0625,236034.25,-708322.25,-0.0390625,0.937255859375,-0.17333984375,2.685546636581421,24.993894577026367,-7.476806163787842,66.66667175292969,1403834.0,1.0
23114.4253059,220955.40625,228134.34375,686938.625,317379.59375,-709079.0,335735.90625,236217.625,-708313.75,-0.04052734375,0.937255859375,-0.16943359375,3.540038824081421,25.146482467651367,-7.232665538787842,66.66667175292969,1403835.0,1.0
23114.4253201,220718.03125,227992.359375,686797.375,317265.25,-709084.25,335698.09375,236127.0625,-708319.5,-0.0439453125,0.94140625,-0.171875,4.394530773162842,25.299070358276367,-7.049560070037842,66.66667175292969,1403836.0,1.0
23114.4327665,220560.671875,227747.65625,686540.0625,317054.59375,-709092.75,335468.21875,235877.171875,-708328.1875,-0.050537109375,0.94921875,-0.176513671875,5.187987804412842,25.512693405151367,-6.927489757537842,66.66667175292969,1403837.0,1.0
23114.4327794,220860.09375,227901.703125,686697.8125,317263.625,-709084.625,335520.53125,235981.140625,-708319.8125,-0.0546875,0.96044921875,-0.1748046875,5.706786632537842,25.573728561401367,-6.958007335662842,66.66667175292969,1403838.0,1.0
23114.4371968,220986.796875,228040.640625,686850.1875,317453.875,-709085.5,335629.875,236109.4375,-708320.4375,-0.06201171875,0.966064453125,-0.172119140625,6.042479991912842,25.451658248901367,-7.019042491912842,66.66667175292969,1403839.0,1.0
